registro;;;uo;;numero_empenho;;data_nap;numero_nap;valor_item_empenho;
10;43296;1;1131;1;7097;15062023;26122023;40211;12252,23;1463827652
11;43296;1600000;0;12252,23;;;;;;
10;43297;1;1131;1;11621;25092023;26122023;40213;18972,04;1463827652
11;43297;1500000;1002;18972,04;;;;;;
10;43298;1;1131;1;7097;15062023;26122023;40216;11361,15;1463827652
11;43298;1600000;0;11361,15;;;;;;
10;43299;1;1131;1;7097;15062023;26122023;40218;17487,72;1463827652
11;43299;1600000;0;17487,72;;;;;;
10;43301;1;1131;1;3887;22032023;26122023;40219;1448,81;1463827652
11;43301;1500000;1002;1448,81;;;;;;
10;43300;1;1131;1;392;2012023;26122023;40219;9108,80;1463827652
11;43300;1500000;1002;9108,8;;;;;;
10;43305;1;1131;1;7097;15062023;26122023;40222;9441,96;1463827652
11;43305;1600000;0;9441,96;;;;;;
10;43306;1;1131;1;10952;18092023;26122023;40222;13486,21;1463827652
11;43306;1600000;0;13486,21;;;;;;
10;43307;1;1131;1;10952;18092023;26122023;40225;29816,37;1463827652
11;43307;1600000;0;29816,37;;;;;;
10;43308;1;1131;1;13693;16112023;26122023;40227;3114,00;1463827652
11;43308;1600000;0;3114;;;;;;
10;43309;1;1131;1;10952;18092023;26122023;40228;22540,05;1463827652
11;43309;1600000;0;22540,05;;;;;;
10;43310;1;1211;1;10423;1092023;26122023;40231;25592,08;501953604
11;43310;2500000;0;25592,08;;;;;;
10;43311;1;1211;1;10431;1092023;26122023;40231;49678,74;501953604
11;43311;2500000;0;49678,74;;;;;;
10;43313;1;1131;1;2817;23022023;26122023;40235;179182,29;1463827652
11;43313;2621000;0;179182,29;;;;;;
10;43344;1;1131;1;2815;23022023;26122023;40237;1238,50;1463827652
11;43344;2621000;0;1238,5;;;;;;
10;43343;1;1131;1;2811;23022023;26122023;40237;4333,13;1463827652
11;43343;2621000;0;4333,13;;;;;;
10;43346;1;1151;1;675;2012023;26122023;40245;163699,58;18606121649
11;43346;1500000;0;163699,58;;;;;;
10;43347;1;1151;1;675;2012023;26122023;40246;195941,29;18606121649
11;43347;1500000;0;195941,29;;;;;;
10;43348;1;1131;1;3606;20032023;26122023;40247;171622,11;1463827652
11;43348;2621000;0;171622,11;;;;;;
10;43353;1;1131;1;13247;31102023;26122023;40254;223,08;1463827652
11;43353;1500000;1002;223,08;;;;;;
10;43349;1;1081;1;15683;26122023;26122023;40248;32624,37;67340504672
11;43349;1711000;0;32624,37;;;;;;
10;43350;1;1131;1;3606;20032023;26122023;40249;215074,38;1463827652
11;43350;2621000;0;215074,38;;;;;;
10;43352;1;1131;1;13246;31102023;26122023;40251;220771,37;1463827652
11;43352;1600000;0;220771,37;;;;;;
10;43404;1;1131;1;8097;28062023;26122023;40257;8511,00;1463827652
11;43404;1600000;0;8511;;;;;;
10;43355;1;1131;1;11051;19092023;26122023;40258;22720,00;1463827652
11;43355;1600000;0;22720;;;;;;
10;43356;1;1131;1;14972;11122023;26122023;40259;6451,25;1463827652
11;43356;1600000;0;6451,25;;;;;;
10;43359;1;1131;1;9641;11082023;26122023;40263;1078,23;1463827652
11;43359;1500000;1002;1078,23;;;;;;
10;43360;1;1131;1;9643;11082023;26122023;40266;5391,15;1463827652
11;43360;1600000;0;5391,15;;;;;;
10;43365;1;1131;1;11145;20092023;26122023;40270;130000,00;1463827652
11;43365;1600000;0;130000;;;;;;
10;43366;1;1131;1;2182;3022023;26122023;40272;1000,86;1463827652
11;43366;1600000;0;1000,86;;;;;;
10;43368;1;1131;1;11238;21092023;27122023;40278;19772,14;1463827652
11;43368;1621000;0;19772,14;;;;;;
10;43493;1;1131;1;8144;29062023;27122023;40280;48,22;1463827652
11;43493;1600000;0;48,22;;;;;;
10;43371;1;1131;1;13253;1112023;27122023;40281;36564,11;1463827652
11;43371;1600000;0;36564,11;;;;;;
10;43372;1;1131;1;13313;1112023;27122023;40281;70672,24;1463827652
11;43372;1600000;0;70672,24;;;;;;
10;43378;1;1131;1;15684;26122023;27122023;40293;82237,92;1463827652
11;43378;2621000;0;82237,92;;;;;;
10;43377;1;1131;1;2815;23022023;27122023;40293;32094,83;1463827652
11;43377;2621000;0;32094,83;;;;;;
10;43379;1;1131;1;15686;26122023;27122023;40293;0,10;1463827652
11;43379;2621000;0;0,1;;;;;;
10;43376;1;1131;1;11373;22092023;27122023;40294;84690,00;1463827652
11;43376;1600000;0;84690;;;;;;
10;43382;1;1131;1;9053;25072023;27122023;40298;6914,20;1463827652
11;43382;1500000;1002;6914,2;;;;;;
10;43383;1;1131;1;9085;25072023;27122023;40299;1159,50;1463827652
11;43383;1600000;0;1159,5;;;;;;
10;43385;1;1131;1;7054;14062023;27122023;40301;2527,00;1463827652
11;43385;1600000;0;2527;;;;;;
10;43386;1;1131;1;7143;15062023;27122023;40301;2261,00;1463827652
11;43386;1600000;0;2261;;;;;;
10;43405;1;1131;1;9457;8082023;27122023;40302;1727,00;1463827652
11;43405;1500000;1002;1727;;;;;;
10;43390;1;1131;1;4285;24032023;27122023;40306;811,02;1463827652
11;43390;1600000;0;811,02;;;;;;
10;43389;1;1131;1;2182;3022023;27122023;40306;94,52;1463827652
11;43389;1600000;0;94,52;;;;;;
10;39353;1;1123;1;13466;9112023;5122023;33683;8555,67;29703905668
11;39353;2500000;1001;8555,67;;;;;;
10;40566;1;1131;1;7050;14062023;7122023;30390;722555,30;1463827652
11;40566;1600000;0;722555,3;;;;;;
10;39350;1;1123;1;13454;9112023;5122023;33679;22034,42;29703905668
11;39350;2500000;1001;22034,42;;;;;;
10;39351;1;1123;1;13463;9112023;5122023;33680;7956,99;29703905668
11;39351;2500000;1001;7956,99;;;;;;
10;39364;1;1123;1;13468;9112023;5122023;33696;28568,10;29703905668
11;39364;2500000;1001;28568,1;;;;;;
10;39366;1;1123;1;13474;9112023;5122023;33712;8565,36;29703905668
11;39366;2500000;1001;8565,36;;;;;;
10;39328;1;1123;1;13535;10112023;5122023;33848;148129,59;29703905668
11;39328;2500000;1001;148129,59;;;;;;
10;39265;1;1123;1;13544;10112023;4122023;33896;10400,50;29703905668
11;39265;1552000;0;10400,5;;;;;;
10;39263;1;1123;1;13546;10112023;4122023;33897;52944,00;29703905668
11;39263;1550000;0;52944;;;;;;
10;39306;1;1123;1;14689;30112023;4122023;33948;2041,67;29703905668
11;39306;1550000;0;2041,67;;;;;;
10;39031;1;1131;1;4316;24032023;1122023;34533;227502,09;1463827652
11;39031;1600000;0;227502,09;;;;;;
10;39030;1;1131;1;3940;22032023;1122023;34533;263014,64;1463827652
11;39030;1600000;0;263014,64;;;;;;
10;39029;1;1131;1;3940;22032023;1122023;34535;69724,66;1463827652
11;39029;1600000;0;69724,66;;;;;;
10;39036;1;1131;1;6884;7062023;1122023;34538;168496,93;1463827652
11;39036;1600000;0;168496,93;;;;;;
10;43439;1;1131;1;7050;14062023;1122023;34558;663318,23;1463827652
11;43439;1600000;0;663318,23;;;;;;
10;39594;1;1123;1;13938;22112023;6122023;34677;22762,49;29703905668
11;39594;1500000;1001;22762,49;;;;;;
10;39470;1;1123;1;13939;22112023;5122023;34683;19957,01;29703905668
11;39470;1500000;1001;19957,01;;;;;;
10;39479;1;1123;1;13945;22112023;5122023;34718;26428,90;29703905668
11;39479;1500000;1001;26428,9;;;;;;
10;39600;1;1123;1;13970;22112023;6122023;34905;28236,45;29703905668
11;39600;1500000;1001;28236,45;;;;;;
10;40090;1;1123;1;14003;22112023;11122023;34994;46781,05;29703905668
11;40090;1500000;1001;46781,05;;;;;;
10;39478;1;1123;1;14013;22112023;5122023;35036;24887,93;29703905668
11;39478;1500000;1001;24887,93;;;;;;
10;40092;1;1123;1;14090;23112023;11122023;35368;34947,43;29703905668
11;40092;1500000;1001;34947,43;;;;;;
10;40093;1;1123;1;14091;23112023;11122023;35370;629,64;29703905668
11;40093;1500000;1001;629,64;;;;;;
10;39569;1;1123;1;14124;24112023;6122023;35426;22433,53;29703905668
11;39569;1500000;1001;22433,53;;;;;;
10;40144;1;1123;1;14256;24112023;11122023;35647;15351,26;29703905668
11;40144;1500000;1001;15351,26;;;;;;
10;39421;1;1123;1;14278;24112023;5122023;35697;69332,54;29703905668
11;39421;1500000;1001;69332,54;;;;;;
10;39463;1;1123;1;14298;24112023;5122023;35710;36022,98;29703905668
11;39463;1500000;1001;36022,98;;;;;;
10;39640;1;1123;1;13744;16112023;6122023;35961;107111,74;29703905668
11;39640;1500000;1001;107111,74;;;;;;
10;39327;1;1123;1;13746;16112023;5122023;35965;148129,59;29703905668
11;39327;1500000;1001;148129,59;;;;;;
10;39305;1;1123;1;13791;16112023;4122023;36005;860261,09;29703905668
11;39305;1500000;1001;860261,09;;;;;;
10;40111;1;1123;1;14475;27112023;11122023;36015;52117,03;29703905668
11;40111;1500000;1001;52117,03;;;;;;
10;40112;1;1123;1;14476;27112023;11122023;36018;4524,26;29703905668
11;40112;1500000;1001;4524,26;;;;;;
10;39571;1;1123;1;14502;27112023;6122023;36064;28505,85;29703905668
11;39571;1500000;1001;28505,85;;;;;;
10;39570;1;1123;1;14504;27112023;6122023;36066;8050,00;29703905668
11;39570;1500000;1001;8050;;;;;;
10;39587;1;1123;1;14618;28112023;6122023;36421;95113,39;29703905668
11;39587;1500000;1001;95113,39;;;;;;
10;39145;1;1151;1;9987;21082023;4122023;36681;276000,00;18606121649
11;39145;2754000;0;276000;;;;;;
10;39668;1;1131;1;8681;17072023;6122023;36737;7673,60;1463827652
11;39668;1500000;1002;7673,6;;;;;;
10;39022;1;1151;1;4161;23032023;1122023;36750;139991,37;18606121649
11;39022;1754000;0;139991,37;;;;;;
10;39023;1;1151;1;3374;15032023;1122023;36762;13999,14;18606121649
11;39023;1500000;0;13999,14;;;;;;
10;39025;1;1113;1;12082;2102023;1122023;36766;71972,10;27870316687
11;39025;1500000;0;71972,1;;;;;;
10;39024;1;1113;1;10533;6092023;1122023;36766;28272,86;27870316687
11;39024;1500000;0;28272,86;;;;;;
10;39035;1;1041;1;14704;30112023;1122023;36769;11500,41;7080739640
11;39035;1501000;0;11500,41;;;;;;
10;39037;1;1181;1;13146;26102023;1122023;36770;28556,27;2582914606
11;39037;2500000;0;28556,27;;;;;;
10;39045;1;1181;1;13190;30102023;1122023;36777;2205,54;2582914606
11;39045;2500000;0;2205,54;;;;;;
10;39046;1;1181;1;13191;30102023;1122023;36779;2800,00;2582914606
11;39046;2500000;0;2800;;;;;;
10;39047;1;1181;1;13147;26102023;1122023;36781;8200,00;2582914606
11;39047;2500000;0;8200;;;;;;
10;39048;1;1151;1;4634;30032023;1122023;36783;96,62;18606121649
11;39048;1500000;0;96,62;;;;;;
10;39049;1;1123;1;10999;19092023;1122023;36784;3645,79;29703905668
11;39049;1500000;1001;3645,79;;;;;;
10;39055;1;1151;1;4634;30032023;1122023;36785;96,62;18606121649
11;39055;1500000;0;96,62;;;;;;
10;39058;1;1181;1;13189;30102023;1122023;36787;2431,53;2582914606
11;39058;2500000;0;2431,53;;;;;;
10;39059;1;1181;1;11062;19092023;1122023;36792;2900,00;2582914606
11;39059;1500000;0;2900;;;;;;
10;39510;1;1181;1;11106;19092023;1122023;36793;461,57;2582914606
11;39510;1500000;0;461,57;;;;;;
10;39061;1;1101;1;13610;13112023;1122023;36794;35137,51;4966623685
11;39061;2500000;0;35137,51;;;;;;
10;39062;1;1181;1;11097;19092023;1122023;36796;2038,43;2582914606
11;39062;2500000;0;2038,43;;;;;;
10;39063;1;1181;1;13356;6112023;1122023;36799;15049,35;2582914606
11;39063;1500000;0;15049,35;;;;;;
10;39064;1;1131;1;14690;30112023;1122023;36801;275,71;1463827652
11;39064;2500000;1002;275,71;;;;;;
10;39066;1;1181;1;13193;30102023;1122023;36802;5950,65;2582914606
11;39066;2500000;0;5950,65;;;;;;
10;39076;1;1131;1;5092;19042023;1122023;36803;175618,62;1463827652
11;39076;1500000;1002;175618,62;;;;;;
10;39068;1;1041;1;14705;1122023;1122023;36808;44,91;7080739640
11;39068;1500000;0;44,91;;;;;;
10;39071;1;1131;1;5092;19042023;1122023;36809;3030,00;1463827652
11;39071;1500000;1002;3030;;;;;;
10;39070;1;1041;1;14707;1122023;1122023;36812;49,45;7080739640
11;39070;1500000;0;49,45;;;;;;
10;39072;1;1071;1;12002;29092023;1122023;36815;679203,45;31196098620
11;39072;1501000;0;679203,45;;;;;;
10;39074;1;1151;1;13209;30102023;1122023;36819;81850,50;18606121649
11;39074;1754000;0;81850,5;;;;;;
10;39073;1;1151;1;8844;20072023;1122023;36819;724570,21;18606121649
11;39073;1754000;0;724570,21;;;;;;
10;39075;1;1181;1;10645;13092023;1122023;36822;1550,74;2582914606
11;39075;1500000;0;1550,74;;;;;;
10;39628;1;1241;1;14079;23112023;6122023;37372;22788,00;66012309600
11;39628;1500000;0;22788;;;;;;
10;39625;1;1061;1;13580;10112023;6122023;37366;2747,40;1263146678
11;39625;1500000;0;2747,4;;;;;;
10;39626;1;1152;1;11108;19092023;6122023;37367;631859,22;13086618604
11;39626;2899000;0;631859,22;;;;;;
10;39627;1;1201;1;10920;18092023;6122023;37371;70302,62;70966290682
11;39627;1700000;3110;70302,62;;;;;;
10;39629;1;1152;1;11184;20092023;6122023;37373;256429,91;13086618604
11;39629;2899000;0;256429,91;;;;;;
10;39630;1;1131;1;8209;30062023;6122023;37378;7660,36;1463827652
11;39630;1600000;0;7660,36;;;;;;
10;39631;1;1201;1;13448;9112023;6122023;37379;42166,36;70966290682
11;39631;1500000;0;42166,36;;;;;;
10;39632;1;1061;1;10697;14092023;6122023;37380;7741,50;1263146678
11;39632;2500000;0;7741,5;;;;;;
10;39638;1;1152;1;10796;15092023;6122023;37383;698496,61;13086618604
11;39638;2899000;0;698496,61;;;;;;
10;40009;1;1131;1;1291;3012023;6122023;37387;40417,18;1463827652
11;40009;1500000;1002;40417,18;;;;;;
10;39641;1;1241;1;13695;16112023;6122023;37392;1466,66;66012309600
11;39641;1500000;0;1466,66;;;;;;
10;39647;1;1211;1;14852;6122023;6122023;37397;3435,49;501953604
11;39647;2500000;0;3435,49;;;;;;
10;39648;1;1151;1;9585;10082023;6122023;37401;3935,72;18606121649
11;39648;1500000;0;3935,72;;;;;;
10;39651;1;1131;1;14865;6122023;6122023;37402;1357,09;1463827652
11;39651;1500000;1002;1357,09;;;;;;
10;39650;1;1131;1;14866;6122023;6122023;37402;885,06;1463827652
11;39650;1500000;1002;885,06;;;;;;
10;39649;1;1131;1;14867;6122023;6122023;37402;306,67;1463827652
11;39649;1500000;1002;306,67;;;;;;
10;39661;1;1081;1;11187;20092023;6122023;37408;6684,30;67340504672
11;39661;2500000;0;6684,3;;;;;;
10;39659;1;1102;1;10651;13092023;6122023;37409;96000,00;4966623685
11;39659;1660000;0;96000;;;;;;
10;39866;1;1123;1;10410;1092023;6122023;37410;58313,47;29703905668
11;39866;1552000;0;58313,47;;;;;;
10;39867;1;1123;1;14802;5122023;6122023;37410;1036031,34;29703905668
11;39867;1552000;0;1036031,34;;;;;;
10;39669;1;1241;1;13695;16112023;6122023;37413;22946,65;66012309600
11;39669;1500000;0;22946,65;;;;;;
10;39670;1;1151;1;6860;7062023;6122023;37414;236996,30;18606121649
11;39670;1754000;0;236996,3;;;;;;
10;39672;1;1241;1;14079;23112023;6122023;37418;16100,00;66012309600
11;39672;1500000;0;16100;;;;;;
10;39696;1;1131;1;10815;15092023;7122023;37438;630,87;1463827652
11;39696;1600000;0;630,87;;;;;;
10;39697;1;1131;1;11316;21092023;7122023;37440;5677,83;1463827652
11;39697;1600000;0;5677,83;;;;;;
10;39698;1;1131;1;11207;20092023;7122023;37442;4096,06;1463827652
11;39698;1600000;0;4096,06;;;;;;
10;39699;1;1131;1;11209;20092023;7122023;37444;1250,00;1463827652
11;39699;1600000;0;1250;;;;;;
10;39700;1;1131;1;11010;19092023;7122023;37445;9029,43;1463827652
11;39700;1600000;0;9029,43;;;;;;
10;40339;1;1131;1;165;2012023;7122023;37447;495,30;1463827652
11;40339;1600000;0;495,3;;;;;;
10;39703;1;1131;1;11215;21092023;7122023;37449;1819,82;1463827652
11;39703;1600000;0;1819,82;;;;;;
10;39706;1;1131;1;8253;30062023;7122023;37450;19390,37;1463827652
11;39706;1500000;1002;19390,37;;;;;;
10;39705;1;1131;1;4165;23032023;7122023;37450;18715,88;1463827652
11;39705;1500000;1002;18715,88;;;;;;
10;39709;1;1131;1;11321;21092023;7122023;37453;8162,85;1463827652
11;39709;1600000;0;8162,85;;;;;;
10;39712;1;1081;1;8050;26062023;7122023;37456;41578,68;67340504672
11;39712;2500000;0;41578,68;;;;;;
10;39713;1;1131;1;14875;7122023;7122023;37457;49,50;1463827652
11;39713;1600000;0;49,5;;;;;;
10;39714;1;1131;1;11315;21092023;7122023;37458;3627,93;1463827652
11;39714;1600000;0;3627,93;;;;;;
10;39715;1;1131;1;11319;21092023;7122023;37460;1813,97;1463827652
11;39715;1600000;0;1813,97;;;;;;
10;39717;1;1131;1;11211;20092023;7122023;37461;1813,97;1463827652
11;39717;1600000;0;1813,97;;;;;;
10;39718;1;1131;1;11214;21092023;7122023;37462;2720,95;1463827652
11;39718;1600000;0;2720,95;;;;;;
10;39723;1;1081;1;11661;25092023;7122023;37467;30872,37;67340504672
11;39723;1500000;0;30872,37;;;;;;
10;39725;1;1041;1;14881;7122023;7122023;37468;35872,10;7080739640
11;39725;1501000;0;35872,1;;;;;;
10;39726;1;1151;1;11801;27092023;7122023;37469;970173,12;18606121649
11;39726;1754000;0;970173,12;;;;;;
10;39727;1;1151;1;13258;1112023;7122023;37469;91518,71;18606121649
11;39727;1754000;0;91518,71;;;;;;
10;39729;1;1041;1;14883;7122023;7122023;37472;39300,00;7080739640
11;39729;1501000;0;39300;;;;;;
10;39730;1;1131;1;11217;21092023;7122023;37473;1771,06;1463827652
11;39730;1600000;0;1771,06;;;;;;
10;39732;1;1131;1;11029;19092023;7122023;37474;7932,75;1463827652
11;39732;1600000;0;7932,75;;;;;;
10;39733;1;1081;1;4154;23032023;7122023;37475;2993,44;67340504672
11;39733;1500000;0;2993,44;;;;;;
10;39734;1;1081;1;4155;23032023;7122023;37475;639,67;67340504672
11;39734;1500000;0;639,67;;;;;;
10;39735;1;1131;1;10540;6092023;7122023;37477;5095,92;1463827652
11;39735;1500000;1002;5095,92;;;;;;
10;39736;1;1131;1;11221;21092023;7122023;37478;2073,18;1463827652
11;39736;1600000;0;2073,18;;;;;;
10;39738;1;1081;1;11413;22092023;7122023;37479;31909,19;67340504672
11;39738;1500000;0;31909,19;;;;;;
10;40797;1;1131;1;11220;21092023;7122023;37480;2340,59;1463827652
11;40797;1600000;0;2340,59;;;;;;
10;39740;1;1211;1;7272;16062023;7122023;37481;4954,50;501953604
11;39740;2500000;0;4954,5;;;;;;
10;39741;1;1081;1;13360;6112023;7122023;37483;15458,50;67340504672
11;39741;2501000;0;15458,5;;;;;;
10;39744;1;1081;1;7948;26062023;7122023;37487;23639,76;67340504672
11;39744;1500000;0;23639,76;;;;;;
10;39745;1;1131;1;10358;31082023;7122023;37488;23094,05;1463827652
11;39745;1600000;0;23094,05;;;;;;
10;39747;1;1081;1;7949;26062023;7122023;37490;12944,84;67340504672
11;39747;2501000;0;12944,84;;;;;;
10;39880;1;1131;1;9143;28072023;7122023;37493;68130,59;1463827652
11;39880;1500000;1002;68130,59;;;;;;
10;39751;1;1151;1;13037;25102023;7122023;37494;1469929,34;18606121649
11;39751;2710010;0;1469929,34;;;;;;
10;39758;1;1081;1;11433;22092023;7122023;37498;255086,80;67340504672
11;39758;1500000;0;255086,8;;;;;;
10;39767;1;1103;1;14388;27112023;7122023;37500;57000,00;2582914606
11;39767;1749000;0;57000;;;;;;
10;39762;1;1151;1;10636;13092023;7122023;37501;50910,38;18606121649
11;39762;2701000;0;50910,38;;;;;;
10;39763;1;1081;1;11437;22092023;7122023;37503;75960,51;67340504672
11;39763;1501000;0;75960,51;;;;;;
10;40318;1;1061;1;12405;16102023;12122023;38300;16362,50;1263146678
11;40318;1500000;0;16362,5;;;;;;
10;40317;1;1131;1;11980;29092023;12122023;38298;32620,00;1463827652
11;40317;2621000;0;32620;;;;;;
10;40319;1;1061;1;12405;16102023;12122023;38301;30660,00;1263146678
11;40319;1500000;0;30660;;;;;;
10;40391;1;1061;1;12405;16102023;12122023;38302;16268,00;1263146678
11;40391;1500000;0;16268;;;;;;
10;40322;1;1251;1;12153;3102023;13122023;38303;227304,84;6955551620
11;40322;1500000;0;227304,84;;;;;;
10;40345;1;1041;1;14987;12122023;13122023;38304;2904,16;7080739640
11;40345;1500000;0;2904,16;;;;;;
10;40344;1;1041;1;14988;13122023;13122023;38305;8728,15;7080739640
11;40344;1500000;0;8728,15;;;;;;
10;40343;1;1041;1;14989;13122023;13122023;38306;382,63;7080739640
11;40343;1500000;0;382,63;;;;;;
10;40326;1;1131;1;12234;6102023;13122023;38307;40750,00;1463827652
11;40326;1500000;1002;40750;;;;;;
10;40341;1;1041;1;14990;13122023;13122023;38308;1149,95;7080739640
11;40341;1500000;0;1149,95;;;;;;
10;41366;1;1251;1;13260;1112023;13122023;38309;147138,55;6955551620
11;41366;1500000;0;147138,55;;;;;;
10;41367;1;1251;1;13261;1112023;13122023;38309;25998,11;6955551620
11;41367;1500000;0;25998,11;;;;;;
10;41594;1;1131;1;354;2012023;13122023;38311;1001,13;1463827652
11;41594;1500000;1002;1001,13;;;;;;
10;40331;1;1081;1;6595;31052023;13122023;38315;837,20;67340504672
11;40331;1500000;0;837,2;;;;;;
10;40332;1;1123;1;14992;13122023;13122023;38316;109072,38;29703905668
11;40332;1500000;1001;109072,38;;;;;;
10;40333;1;1241;1;12553;19102023;13122023;38317;1593,63;66012309600
11;40333;2500000;0;1593,63;;;;;;
10;40334;1;1131;1;11305;21092023;13122023;38318;132575,76;1463827652
11;40334;1600000;3110;132575,76;;;;;;
10;40335;1;1123;1;14994;13122023;13122023;38319;96902,47;29703905668
11;40335;1500000;1001;96902,47;;;;;;
10;40336;1;1241;1;12553;19102023;13122023;38322;340,00;66012309600
11;40336;2500000;0;340;;;;;;
10;40337;1;1123;1;14996;13122023;13122023;38323;47318,47;29703905668
11;40337;1500000;1001;47318,47;;;;;;
10;40338;1;1123;1;14997;13122023;13122023;38324;58163,52;29703905668
11;40338;1500000;1001;58163,52;;;;;;
10;40340;1;1123;1;14998;13122023;13122023;38328;117999,89;29703905668
11;40340;1500000;1001;117999,89;;;;;;
10;40342;1;1123;1;14999;13122023;13122023;38329;12654,27;29703905668
11;40342;1500000;1001;12654,27;;;;;;
10;40347;1;1123;1;15000;13122023;13122023;38330;4640,00;29703905668
11;40347;1500000;1001;4640;;;;;;
10;40348;1;1131;1;12213;6102023;13122023;38331;31515,00;1463827652
11;40348;1500000;1002;31515;;;;;;
10;40351;1;1212;1;12984;25102023;13122023;38332;2518,41;501953604
11;40351;1500000;0;2518,41;;;;;;
10;40350;1;1212;1;10415;1092023;13122023;38332;58393,06;501953604
11;40350;1500000;0;58393,06;;;;;;
10;40352;1;1123;1;15001;13122023;13122023;38333;137011,65;29703905668
11;40352;1500000;1001;137011,65;;;;;;
10;40353;1;1241;1;12553;19102023;13122023;38335;2507,26;66012309600
11;40353;2500000;0;2507,26;;;;;;
10;40354;1;1241;1;12553;19102023;13122023;38336;2868,15;66012309600
11;40354;2500000;0;2868,15;;;;;;
10;40355;1;1123;1;15003;13122023;13122023;38337;147779,27;29703905668
